filename,x,y,width,height
2255,198.0,450.0,129.0,153.0
2267,168.0,439.0,200.0,199.0
2281,257.0,398.0,146.0,341.0
2281,647.0,367.0,170.0,347.0
2282,621.0,482.0,190.0,191.0
2291,521.0,234.0,207.0,603.0
2291,197.0,381.0,163.0,316.0
2292,581.0,255.0,246.0,420.0
2292,212.0,242.0,243.0,360.0
2297,742.0,134.0,209.0,687.0
2297,403.0,127.0,240.0,618.0
2305,675.0,378.0,192.0,427.0
2309,136.0,576.0,284.0,331.0
2309,515.0,506.0,280.0,421.0
2311,161.0,339.0,274.0,471.0
2311,520.0,387.0,279.0,444.0
2314,561.0,87.0,232.0,610.0
2314,235.0,73.0,194.0,301.0
2318,224.0,335.0,224.0,316.0
2318,566.0,327.0,209.0,326.0
2320,612.0,486.0,242.0,262.0
2320,198.0,248.0,290.0,460.0
2329,552.0,238.0,263.0,552.0
2329,134.0,412.0,233.0,379.0
2335,626.0,303.0,300.0,435.0
2335,261.0,280.0,247.0,465.0
2344,545.0,473.0,196.0,417.0
2357,678.0,508.0,193.0,231.0
2358,510.0,524.0,151.0,301.0
2358,175.0,482.0,170.0,289.0
2361,688.0,508.0,231.0,311.0
2362,263.0,290.0,183.0,543.0
2362,610.0,249.0,250.0,598.0
2369,395.0,503.0,144.0,177.0
2369,749.0,539.0,75.0,60.0
2371,231.0,297.0,255.0,395.0
2379,668.0,461.0,274.0,336.0
2379,269.0,450.0,227.0,307.0
2380,217.0,221.0,240.0,357.0
2383,504.0,566.0,228.0,193.0
2388,136.0,575.0,211.0,122.0
2388,726.0,571.0,128.0,122.0
2393,168.0,414.0,264.0,344.0
2393,579.0,481.0,257.0,270.0
2402,285.0,366.0,201.0,389.0
2409,214.0,312.0,218.0,227.0
2417,143.0,314.0,148.0,168.0
2421,115.0,509.0,370.0,286.0
2423,220.0,492.0,161.0,173.0
2426,178.0,185.0,254.0,422.0
2426,517.0,163.0,247.0,324.0
2427,555.0,263.0,211.0,547.0
2427,202.0,213.0,237.0,488.0
2428,227.0,474.0,193.0,238.0
2431,613.0,517.0,204.0,238.0
2431,192.0,592.0,239.0,195.0
2439,140.0,555.0,331.0,231.0
2453,247.0,278.0,254.0,431.0
2453,628.0,245.0,278.0,528.0
2465,608.0,211.0,293.0,633.0
2465,209.0,172.0,214.0,625.0
2475,635.0,223.0,181.0,270.0
2479,172.0,489.0,218.0,172.0
2483,43.0,519.0,294.0,125.0
2483,662.0,531.0,288.0,146.0
2491,568.0,182.0,287.0,471.0
2491,180.0,225.0,285.0,374.0
2497,505.0,13.0,445.0,600.0
2501,539.0,227.0,118.0,253.0
2501,307.0,183.0,80.0,256.0
2505,116.0,63.0,256.0,645.0
2505,506.0,76.0,256.0,486.0
2510,649.0,325.0,242.0,477.0
2516,684.0,185.0,215.0,520.0
2516,354.0,239.0,198.0,473.0
2527,254.0,393.0,207.0,206.0
2529,650.0,388.0,261.0,274.0
2529,318.0,436.0,173.0,198.0
2530,618.0,557.0,236.0,284.0
2530,264.0,552.0,214.0,257.0
2532,612.0,447.0,191.0,400.0
2539,551.0,123.0,298.0,714.0
2539,165.0,356.0,238.0,495.0
2541,154.0,456.0,207.0,195.0
2555,200.0,310.0,211.0,436.0
2559,572.0,398.0,304.0,284.0
2559,228.0,296.0,276.0,428.0
2566,239.0,511.0,133.0,118.0
2567,193.0,162.0,270.0,359.0
2567,579.0,363.0,187.0,115.0
2569,31.0,347.0,312.0,553.0
2569,505.0,388.0,316.0,631.0
2573,635.0,248.0,206.0,409.0
2580,616.0,195.0,357.0,675.0
2580,202.0,185.0,313.0,659.0
2583,615.0,664.0,192.0,173.0
2583,163.0,548.0,185.0,215.0
2585,234.0,116.0,297.0,467.0
2585,671.0,260.0,257.0,361.0
2587,193.0,556.0,213.0,265.0
2587,648.0,616.0,182.0,243.0
2588,169.0,330.0,241.0,214.0
2589,190.0,248.0,243.0,448.0
2592,217.0,548.0,144.0,137.0
2595,601.0,210.0,369.0,658.0
2595,169.0,206.0,295.0,695.0
2607,650.0,249.0,285.0,313.0
2608,236.0,407.0,280.0,437.0
2608,816.0,633.0,116.0,155.0
2619,323.0,210.0,204.0,307.0
2625,335.0,698.0,69.0,92.0
2627,146.0,180.0,226.0,381.0
2633,311.0,373.0,134.0,212.0
2633,651.0,376.0,267.0,220.0
2642,310.0,453.0,147.0,267.0
2644,226.0,189.0,528.0,703.0
2647,349.0,277.0,122.0,309.0
2647,730.0,265.0,115.0,223.0
2651,200.0,571.0,102.0,160.0
2658,158.0,319.0,306.0,385.0
2658,751.0,398.0,181.0,269.0
2660,634.0,702.0,183.0,205.0
2666,197.0,582.0,271.0,284.0
2669,538.0,629.0,169.0,104.0
2669,145.0,560.0,207.0,216.0
2674,714.0,578.0,261.0,307.0
2674,280.0,597.0,223.0,360.0
2685,390.0,96.0,251.0,508.0
2685,792.0,151.0,188.0,448.0
2688,612.0,547.0,245.0,242.0
2691,653.0,261.0,145.0,265.0
2691,183.0,185.0,285.0,599.0
2700,231.0,219.0,215.0,483.0
2700,659.0,204.0,139.0,520.0
2701,284.0,170.0,215.0,571.0
2701,667.0,125.0,255.0,749.0
2703,713.0,262.0,216.0,565.0
2703,307.0,216.0,242.0,457.0
2705,623.0,429.0,227.0,359.0
2705,267.0,331.0,179.0,434.0
2709,218.0,638.0,156.0,205.0
2713,635.0,651.0,92.0,141.0
2714,199.0,269.0,156.0,408.0
2714,606.0,312.0,201.0,480.0
2716,552.0,526.0,232.0,203.0
2716,2.0,236.0,348.0,551.0
2725,719.0,736.0,135.0,69.0
2732,275.0,375.0,234.0,476.0
2732,649.0,355.0,247.0,470.0
2733,792.0,408.0,161.0,256.0
2733,385.0,572.0,166.0,240.0
2736,229.0,423.0,218.0,182.0
2758,628.0,347.0,200.0,229.0
2758,357.0,407.0,149.0,171.0
2761,202.0,663.0,191.0,246.0
2761,615.0,569.0,235.0,361.0
2764,204.0,139.0,212.0,434.0
2765,209.0,348.0,157.0,330.0
2765,573.0,336.0,198.0,454.0
2766,163.0,307.0,296.0,404.0
2780,604.0,310.0,145.0,287.0
2782,217.0,451.0,213.0,113.0
2784,302.0,346.0,174.0,214.0
2786,540.0,388.0,288.0,276.0
2789,274.0,468.0,239.0,414.0
2789,611.0,475.0,236.0,432.0
2792,519.0,211.0,230.0,596.0
2792,29.0,203.0,319.0,588.0
2795,543.0,400.0,310.0,389.0
2797,587.0,199.0,228.0,373.0
2797,246.0,130.0,210.0,514.0
2799,554.0,369.0,179.0,188.0
2800,574.0,171.0,111.0,83.0
2802,607.0,259.0,328.0,541.0
2802,202.0,268.0,295.0,556.0
2816,624.0,484.0,195.0,218.0
2816,234.0,513.0,211.0,252.0
2818,337.0,464.0,146.0,80.0
2820,649.0,230.0,258.0,484.0
2820,220.0,187.0,278.0,470.0
2821,163.0,371.0,271.0,424.0
2825,326.0,418.0,135.0,111.0
2825,631.0,428.0,264.0,158.0
2830,213.0,321.0,169.0,137.0
2832,568.0,94.0,219.0,297.0
2841,575.0,270.0,209.0,494.0
2841,203.0,207.0,224.0,522.0
2843,573.0,294.0,217.0,503.0
2843,247.0,401.0,223.0,349.0
2844,265.0,198.0,273.0,559.0
2844,606.0,209.0,234.0,573.0
2845,557.0,403.0,231.0,310.0
2845,197.0,140.0,288.0,588.0
2846,561.0,387.0,282.0,199.0
2847,665.0,282.0,248.0,497.0
2847,314.0,255.0,216.0,620.0
2848,244.0,266.0,239.0,416.0
2848,579.0,275.0,207.0,424.0
2852,616.0,246.0,248.0,563.0
2852,288.0,332.0,143.0,385.0
2869,520.0,494.0,125.0,225.0
2869,295.0,414.0,93.0,175.0
2874,583.0,521.0,193.0,203.0
2874,117.0,484.0,182.0,193.0
2876,246.0,432.0,181.0,138.0
2878,641.0,473.0,201.0,309.0
2878,177.0,285.0,225.0,529.0
2879,173.0,293.0,208.0,191.0
2879,696.0,354.0,177.0,162.0
2880,556.0,280.0,195.0,362.0
2880,225.0,442.0,206.0,216.0
2897,514.0,562.0,252.0,170.0
2900,269.0,451.0,147.0,197.0
2901,217.0,392.0,230.0,277.0
2901,649.0,291.0,94.0,168.0
2903,591.0,395.0,200.0,295.0
2908,506.0,181.0,366.0,709.0
2912,288.0,306.0,126.0,228.0
2913,566.0,359.0,326.0,420.0
2913,131.0,274.0,327.0,468.0
2914,696.0,622.0,243.0,214.0
2922,665.0,449.0,227.0,132.0
2924,177.0,307.0,265.0,234.0
2924,613.0,335.0,245.0,308.0
2929,621.0,429.0,213.0,349.0
2929,271.0,308.0,174.0,375.0
2932,151.0,553.0,251.0,158.0
2946,521.0,83.0,234.0,358.0
2951,631.0,432.0,355.0,271.0
2954,300.0,296.0,194.0,411.0
2954,593.0,322.0,192.0,446.0
2957,550.0,249.0,258.0,543.0
2957,195.0,205.0,227.0,512.0
2960,593.0,644.0,144.0,94.0
2962,592.0,284.0,247.0,730.0
2962,181.0,180.0,250.0,737.0
2964,199.0,92.0,257.0,658.0
2969,320.0,374.0,185.0,171.0
2969,256.0,629.0,220.0,146.0
2976,259.0,183.0,205.0,416.0
2976,669.0,201.0,183.0,399.0
2977,591.0,400.0,152.0,209.0
2983,518.0,327.0,203.0,258.0
2983,57.0,380.0,277.0,289.0
2987,636.0,498.0,278.0,288.0
2989,675.0,668.0,236.0,356.0
2990,149.0,605.0,184.0,166.0
2990,565.0,502.0,136.0,211.0
2990,521.0,159.0,151.0,156.0
2992,311.0,441.0,243.0,334.0
2992,688.0,344.0,254.0,482.0
2995,554.0,319.0,145.0,166.0
2995,200.0,386.0,170.0,216.0
2996,245.0,170.0,209.0,245.0
3002,318.0,359.0,219.0,257.0
3005,593.0,356.0,159.0,128.0
3008,327.0,491.0,196.0,220.0
3016,597.0,231.0,187.0,398.0
3030,623.0,479.0,251.0,329.0
3030,211.0,497.0,233.0,295.0
3031,289.0,551.0,235.0,354.0
3032,300.0,459.0,148.0,137.0
3033,174.0,77.0,303.0,611.0
3036,503.0,214.0,317.0,545.0
3036,190.0,315.0,205.0,408.0
3037,605.0,504.0,284.0,233.0
3039,594.0,123.0,131.0,173.0
3039,535.0,534.0,199.0,257.0
3039,235.0,550.0,178.0,183.0
3045,69.0,501.0,213.0,96.0
3045,568.0,276.0,269.0,408.0
3046,375.0,134.0,241.0,416.0
3054,347.0,374.0,107.0,166.0
3054,595.0,304.0,199.0,288.0
3064,552.0,308.0,281.0,257.0
3064,158.0,128.0,301.0,371.0
3067,230.0,389.0,162.0,128.0
3070,612.0,174.0,258.0,565.0
3070,145.0,409.0,301.0,374.0
3090,495.0,427.0,166.0,323.0
3090,129.0,448.0,163.0,339.0
3097,534.0,272.0,209.0,438.0
3097,143.0,239.0,229.0,367.0
3099,247.0,716.0,173.0,77.0
3099,649.0,498.0,231.0,269.0
3099,267.0,436.0,98.0,194.0
3116,120.0,484.0,327.0,215.0
3116,644.0,356.0,348.0,348.0
3119,185.0,245.0,315.0,400.0
3124,331.0,93.0,168.0,297.0
3124,230.0,413.0,238.0,209.0
3124,140.0,658.0,263.0,169.0
3125,512.0,355.0,313.0,619.0
3127,178.0,376.0,267.0,343.0
3127,599.0,535.0,250.0,194.0
3132,241.0,343.0,174.0,439.0
3133,314.0,393.0,180.0,334.0
3133,617.0,352.0,237.0,406.0
3136,623.0,316.0,95.0,165.0
3136,187.0,303.0,207.0,203.0
3139,404.0,537.0,68.0,116.0
3150,154.0,187.0,235.0,448.0
3150,544.0,166.0,282.0,569.0
3153,662.0,395.0,253.0,488.0
3153,220.0,402.0,239.0,490.0
3158,163.0,318.0,200.0,296.0
3164,242.0,577.0,166.0,158.0
3164,600.0,590.0,226.0,134.0
3167,209.0,217.0,271.0,597.0
3167,596.0,461.0,289.0,263.0
3177,476.0,139.0,377.0,622.0
3177,108.0,163.0,340.0,612.0
3179,272.0,463.0,127.0,167.0
3180,366.0,435.0,119.0,158.0
3180,597.0,421.0,169.0,194.0
3187,278.0,455.0,193.0,166.0
3189,333.0,494.0,127.0,238.0
3207,694.0,488.0,99.0,342.0
3207,240.0,371.0,149.0,401.0
3209,551.0,267.0,205.0,443.0
3209,233.0,522.0,212.0,329.0
3210,453.0,342.0,274.0,468.0
3210,80.0,304.0,280.0,367.0
3211,142.0,434.0,148.0,149.0
3211,550.0,411.0,168.0,169.0
3213,260.0,481.0,229.0,272.0
3213,668.0,540.0,191.0,268.0
3215,641.0,425.0,176.0,150.0
3216,97.0,494.0,170.0,157.0
3216,561.0,311.0,189.0,479.0
3218,297.0,436.0,159.0,326.0
3223,731.0,558.0,247.0,272.0
3229,481.0,398.0,345.0,469.0
3231,270.0,369.0,204.0,267.0
3232,578.0,617.0,199.0,156.0
3232,171.0,601.0,240.0,152.0
3239,259.0,489.0,156.0,64.0
3242,186.0,189.0,259.0,621.0
3242,588.0,201.0,311.0,683.0
3243,493.0,589.0,212.0,222.0
3243,51.0,609.0,264.0,181.0
3245,601.0,265.0,173.0,383.0
3245,173.0,370.0,178.0,260.0
3257,703.0,416.0,84.0,77.0
3258,637.0,259.0,166.0,263.0
3261,256.0,73.0,274.0,682.0
3261,614.0,78.0,276.0,759.0
3265,556.0,288.0,305.0,569.0
3265,175.0,342.0,280.0,437.0
3276,275.0,194.0,307.0,498.0
3276,629.0,124.0,369.0,624.0
3284,584.0,537.0,279.0,160.0
3289,370.0,265.0,132.0,219.0
3289,681.0,342.0,141.0,161.0
3292,634.0,375.0,289.0,241.0
3292,135.0,362.0,298.0,222.0
3293,583.0,292.0,232.0,441.0
3299,189.0,318.0,322.0,291.0
3300,165.0,509.0,201.0,143.0
3300,576.0,520.0,125.0,129.0
3301,559.0,202.0,211.0,179.0
3303,125.0,284.0,346.0,523.0
3303,591.0,186.0,334.0,689.0
3306,230.0,203.0,262.0,555.0
3309,600.0,599.0,227.0,153.0
3313,301.0,502.0,183.0,176.0
3314,562.0,221.0,263.0,252.0
3317,154.0,279.0,334.0,403.0
3317,587.0,385.0,314.0,293.0
3320,536.0,335.0,213.0,584.0
3320,172.0,279.0,216.0,575.0
3322,496.0,297.0,274.0,337.0
3322,164.0,200.0,250.0,418.0
3324,272.0,422.0,126.0,194.0
3328,248.0,253.0,245.0,317.0
3331,681.0,245.0,265.0,350.0
3331,275.0,262.0,231.0,410.0
3337,115.0,204.0,211.0,346.0
3338,231.0,586.0,194.0,126.0
3341,216.0,424.0,98.0,78.0
3341,538.0,498.0,237.0,171.0
3344,313.0,270.0,95.0,224.0
3344,712.0,205.0,134.0,245.0
3347,309.0,206.0,201.0,419.0
3351,651.0,404.0,241.0,255.0
3353,288.0,451.0,151.0,110.0
3360,220.0,201.0,290.0,685.0
3363,596.0,431.0,333.0,207.0
3365,255.0,294.0,165.0,471.0
3365,527.0,372.0,192.0,457.0
3376,190.0,706.0,239.0,275.0
3376,619.0,617.0,247.0,309.0
3377,725.0,458.0,179.0,165.0
3379,610.0,436.0,236.0,228.0
3379,278.0,493.0,190.0,245.0
3385,592.0,512.0,216.0,146.0
3387,212.0,513.0,216.0,183.0
3389,730.0,460.0,144.0,143.0
3395,132.0,260.0,266.0,462.0
3395,556.0,290.0,293.0,449.0
3396,232.0,103.0,209.0,480.0
3396,626.0,290.0,204.0,389.0
3399,558.0,144.0,193.0,388.0
3415,600.0,551.0,168.0,239.0
3416,630.0,188.0,221.0,506.0
3422,678.0,427.0,224.0,340.0
3422,133.0,613.0,275.0,275.0
3425,633.0,179.0,298.0,510.0
3425,202.0,352.0,280.0,267.0
3430,201.0,578.0,157.0,159.0
3431,505.0,543.0,252.0,406.0
3431,98.0,222.0,256.0,634.0
3432,508.0,179.0,275.0,601.0
3432,173.0,195.0,212.0,476.0
3443,538.0,305.0,225.0,493.0
3443,124.0,267.0,234.0,370.0
3445,111.0,480.0,206.0,424.0
3446,585.0,658.0,292.0,270.0
3446,214.0,641.0,248.0,214.0
3448,286.0,346.0,125.0,214.0
3451,298.0,266.0,117.0,84.0
3457,148.0,232.0,309.0,561.0
3459,249.0,450.0,173.0,142.0
3462,655.0,496.0,217.0,414.0
3462,180.0,534.0,251.0,311.0
3469,675.0,364.0,156.0,204.0
3469,459.0,371.0,84.0,176.0
3477,627.0,425.0,169.0,227.0
3477,216.0,246.0,216.0,435.0
3484,296.0,297.0,186.0,181.0
3484,606.0,256.0,235.0,355.0
3487,579.0,488.0,141.0,246.0
3490,228.0,230.0,134.0,328.0
3490,551.0,249.0,240.0,429.0
3501,262.0,222.0,280.0,473.0
3501,661.0,269.0,276.0,435.0
3502,272.0,409.0,186.0,429.0
3502,686.0,377.0,251.0,511.0
3503,486.0,123.0,192.0,239.0
3503,133.0,282.0,152.0,189.0
3504,670.0,673.0,203.0,133.0
3504,159.0,233.0,205.0,539.0
3505,613.0,319.0,156.0,271.0
3505,281.0,390.0,160.0,264.0
3511,571.0,142.0,290.0,630.0
3524,183.0,544.0,237.0,259.0
3524,616.0,498.0,219.0,257.0
3528,642.0,509.0,188.0,250.0
3528,128.0,401.0,271.0,428.0
3533,561.0,320.0,247.0,509.0
3533,218.0,310.0,235.0,512.0
3534,515.0,270.0,269.0,513.0
3534,168.0,264.0,265.0,654.0
3536,541.0,303.0,206.0,462.0
3536,125.0,274.0,246.0,502.0
3549,177.0,555.0,200.0,273.0
3550,97.0,421.0,274.0,299.0
3560,103.0,112.0,242.0,392.0
3565,762.0,381.0,151.0,211.0
3565,317.0,438.0,125.0,131.0
3566,547.0,137.0,377.0,599.0
3568,122.0,483.0,198.0,183.0
3570,586.0,458.0,344.0,409.0
3577,569.0,427.0,198.0,220.0
3577,231.0,417.0,122.0,234.0
3580,583.0,836.0,148.0,177.0
3580,125.0,633.0,188.0,234.0
3581,697.0,221.0,194.0,358.0
3586,634.0,436.0,217.0,167.0
3586,389.0,395.0,142.0,181.0
3592,356.0,144.0,193.0,367.0
3592,637.0,276.0,188.0,282.0
3594,102.0,474.0,264.0,176.0
3602,562.0,615.0,245.0,135.0
3602,198.0,676.0,176.0,165.0
3603,212.0,436.0,293.0,284.0
3608,602.0,262.0,355.0,581.0
3617,381.0,369.0,128.0,264.0
3617,648.0,364.0,128.0,268.0
3618,257.0,274.0,231.0,355.0
3622,506.0,163.0,228.0,513.0
3622,196.0,118.0,200.0,488.0
3628,636.0,463.0,147.0,271.0
3629,507.0,476.0,219.0,475.0
3629,52.0,105.0,322.0,742.0
3631,588.0,352.0,179.0,275.0
3635,432.0,409.0,131.0,107.0
3635,653.0,420.0,189.0,154.0
3640,229.0,304.0,177.0,341.0
3641,188.0,501.0,231.0,212.0
3641,638.0,422.0,276.0,200.0
3643,230.0,160.0,211.0,536.0
3643,515.0,173.0,282.0,610.0
3650,214.0,515.0,96.0,86.0
3653,689.0,362.0,177.0,290.0
3653,281.0,360.0,170.0,243.0
3658,194.0,518.0,299.0,197.0
3665,159.0,267.0,208.0,446.0
3665,541.0,265.0,160.0,420.0
3666,221.0,264.0,229.0,434.0
3666,599.0,238.0,254.0,522.0
3668,242.0,331.0,187.0,165.0
3668,741.0,198.0,266.0,430.0
3672,131.0,294.0,290.0,518.0
3680,326.0,516.0,131.0,154.0
3680,576.0,298.0,221.0,418.0
3687,192.0,300.0,190.0,470.0
3687,543.0,319.0,201.0,499.0
3692,593.0,149.0,284.0,581.0
3692,213.0,160.0,247.0,498.0
3694,180.0,193.0,284.0,530.0
3694,530.0,142.0,280.0,634.0
3698,604.0,336.0,264.0,294.0
3702,536.0,297.0,172.0,347.0
3702,202.0,194.0,200.0,371.0
3703,590.0,236.0,235.0,558.0
3703,246.0,223.0,188.0,464.0
3705,753.0,742.0,185.0,241.0
3705,630.0,165.0,293.0,434.0
3719,181.0,392.0,272.0,292.0
3719,622.0,325.0,242.0,382.0
3720,538.0,348.0,171.0,149.0
3723,690.0,550.0,136.0,156.0
3727,667.0,158.0,279.0,466.0
3727,239.0,153.0,275.0,539.0
3728,479.0,526.0,189.0,155.0
3729,548.0,365.0,270.0,199.0
3745,223.0,499.0,175.0,434.0
3745,722.0,567.0,139.0,238.0
3746,309.0,257.0,168.0,304.0
3747,278.0,323.0,140.0,164.0
3751,343.0,590.0,126.0,161.0
3753,621.0,645.0,172.0,179.0
3755,219.0,461.0,226.0,318.0
3755,602.0,478.0,256.0,309.0
3761,515.0,343.0,333.0,447.0
3769,22.0,208.0,355.0,703.0
3769,484.0,270.0,264.0,742.0
3771,107.0,377.0,327.0,351.0
3778,547.0,281.0,255.0,484.0
3778,218.0,281.0,211.0,453.0
3783,181.0,308.0,172.0,369.0
3799,679.0,349.0,186.0,563.0
3799,280.0,348.0,209.0,601.0
3800,93.0,627.0,165.0,230.0
3801,492.0,417.0,239.0,277.0
3801,101.0,447.0,248.0,273.0
3803,146.0,389.0,290.0,286.0
3803,577.0,401.0,285.0,318.0
3806,220.0,97.0,220.0,341.0
3806,567.0,79.0,213.0,313.0
3812,206.0,172.0,240.0,400.0
3812,590.0,161.0,278.0,444.0
3819,56.0,589.0,218.0,306.0
3822,220.0,536.0,150.0,117.0
3824,158.0,150.0,280.0,442.0
3825,632.0,335.0,296.0,571.0
3825,160.0,380.0,283.0,419.0
3826,194.0,273.0,196.0,282.0
3826,589.0,243.0,183.0,356.0
3831,225.0,634.0,128.0,96.0
3843,567.0,600.0,320.0,354.0
3843,153.0,209.0,274.0,582.0
3845,276.0,352.0,168.0,392.0
3845,698.0,374.0,145.0,319.0
3846,571.0,599.0,185.0,214.0
3848,517.0,592.0,192.0,142.0
3848,150.0,622.0,201.0,150.0
3850,167.0,325.0,260.0,396.0
3856,217.0,409.0,139.0,149.0
3862,166.0,216.0,293.0,620.0
3862,505.0,399.0,242.0,414.0
3872,640.0,178.0,202.0,486.0
3872,295.0,145.0,181.0,468.0
3879,270.0,450.0,196.0,142.0
3879,224.0,167.0,268.0,231.0
3880,226.0,725.0,135.0,216.0
3881,556.0,327.0,203.0,145.0
3882,183.0,242.0,205.0,390.0
3882,549.0,322.0,228.0,473.0
3885,614.0,326.0,253.0,458.0
3885,164.0,617.0,259.0,195.0
3887,357.0,522.0,115.0,165.0
3889,326.0,626.0,164.0,327.0
3891,604.0,311.0,192.0,181.0
3901,125.0,473.0,253.0,352.0
3905,176.0,96.0,261.0,651.0
3905,563.0,181.0,220.0,396.0
3910,153.0,369.0,257.0,181.0
3911,145.0,714.0,169.0,126.0
3927,171.0,250.0,173.0,292.0
3928,114.0,198.0,330.0,665.0
3928,606.0,288.0,303.0,627.0
3929,111.0,314.0,288.0,568.0
3931,532.0,642.0,159.0,236.0
3932,554.0,84.0,293.0,464.0
3932,193.0,180.0,294.0,543.0
3942,540.0,540.0,233.0,203.0
3942,138.0,512.0,226.0,219.0
3948,232.0,390.0,247.0,371.0
3948,635.0,400.0,257.0,423.0
3950,240.0,269.0,216.0,377.0
3950,615.0,314.0,259.0,421.0
3953,193.0,552.0,243.0,234.0
3953,583.0,462.0,260.0,318.0
3955,630.0,347.0,312.0,484.0
3958,643.0,454.0,121.0,150.0
3959,612.0,616.0,212.0,210.0
3959,328.0,358.0,122.0,269.0
3959,113.0,627.0,333.0,168.0
3963,680.0,337.0,164.0,314.0
3963,285.0,354.0,169.0,188.0
3966,120.0,419.0,208.0,301.0
3972,772.0,473.0,59.0,107.0
3972,223.0,448.0,140.0,294.0
3976,646.0,645.0,142.0,134.0
3984,224.0,512.0,142.0,188.0
3984,662.0,675.0,126.0,117.0
3988,130.0,80.0,300.0,668.0
3988,541.0,140.0,280.0,627.0
3994,184.0,385.0,286.0,181.0
3996,553.0,197.0,310.0,684.0
3996,176.0,219.0,296.0,670.0
3999,270.0,528.0,196.0,155.0
4001,155.0,418.0,268.0,233.0
4015,114.0,231.0,212.0,560.0
4015,510.0,420.0,219.0,433.0
4023,222.0,659.0,169.0,113.0
4032,690.0,408.0,171.0,255.0
4048,601.0,300.0,225.0,204.0
4058,366.0,146.0,138.0,304.0
4062,140.0,674.0,199.0,258.0
4065,151.0,413.0,235.0,193.0
4072,185.0,380.0,243.0,154.0
4072,610.0,403.0,232.0,148.0
4075,169.0,291.0,277.0,495.0
4075,584.0,288.0,285.0,551.0
4077,275.0,531.0,184.0,271.0
4083,197.0,161.0,214.0,476.0
4087,269.0,263.0,169.0,282.0
4104,207.0,520.0,169.0,214.0
4108,224.0,575.0,188.0,96.0
4128,508.0,345.0,160.0,187.0
4128,275.0,383.0,132.0,171.0
4134,513.0,176.0,232.0,488.0
4135,245.0,261.0,262.0,628.0
4135,650.0,259.0,256.0,630.0
4140,257.0,250.0,227.0,315.0
4145,583.0,528.0,190.0,159.0
4145,323.0,480.0,114.0,142.0
4147,646.0,272.0,216.0,353.0
4147,293.0,131.0,219.0,472.0
4148,680.0,441.0,214.0,284.0
4148,450.0,342.0,134.0,347.0
4149,339.0,284.0,162.0,199.0
4150,298.0,514.0,131.0,162.0
4158,614.0,438.0,164.0,281.0
4168,673.0,522.0,73.0,86.0
4168,256.0,546.0,98.0,87.0
4168,317.0,327.0,119.0,143.0
4175,65.0,437.0,202.0,367.0
4175,596.0,403.0,255.0,296.0
4180,536.0,325.0,303.0,628.0
4180,126.0,449.0,241.0,466.0
4182,664.0,285.0,157.0,225.0
4182,281.0,282.0,183.0,237.0
4191,209.0,501.0,258.0,249.0
4198,235.0,182.0,217.0,386.0
4198,586.0,206.0,225.0,392.0
4202,603.0,427.0,213.0,269.0
4206,586.0,373.0,173.0,430.0
4206,195.0,360.0,225.0,348.0
4215,588.0,383.0,187.0,279.0
4215,186.0,278.0,224.0,386.0
4219,596.0,254.0,269.0,429.0
4219,262.0,232.0,214.0,454.0
4220,109.0,551.0,211.0,199.0
4220,468.0,426.0,233.0,269.0
4223,656.0,346.0,170.0,262.0
4224,507.0,144.0,354.0,655.0
4224,112.0,163.0,299.0,624.0
4230,170.0,355.0,279.0,293.0
4233,708.0,550.0,156.0,198.0
4233,307.0,492.0,164.0,133.0
4234,137.0,237.0,275.0,493.0
4234,487.0,236.0,333.0,533.0
4239,239.0,350.0,151.0,310.0
4239,567.0,206.0,214.0,409.0
4240,163.0,399.0,211.0,152.0
4241,695.0,406.0,175.0,247.0
4246,720.0,199.0,163.0,231.0
4246,279.0,195.0,211.0,296.0
4248,548.0,233.0,377.0,649.0
4249,299.0,528.0,121.0,119.0
4251,342.0,467.0,185.0,297.0
4258,161.0,320.0,217.0,397.0
4258,639.0,352.0,215.0,548.0
4267,122.0,474.0,194.0,162.0
4267,612.0,216.0,171.0,295.0
4271,202.0,369.0,241.0,244.0
4277,272.0,619.0,181.0,208.0
4277,627.0,619.0,173.0,217.0
4278,549.0,302.0,278.0,429.0
4278,192.0,342.0,235.0,378.0
4295,200.0,509.0,196.0,158.0
4308,659.0,239.0,214.0,380.0
4308,227.0,228.0,237.0,331.0
4309,640.0,594.0,238.0,202.0
4312,586.0,232.0,188.0,247.0
4312,204.0,274.0,247.0,335.0
4316,288.0,427.0,186.0,241.0
4317,88.0,445.0,296.0,251.0
4317,504.0,389.0,303.0,298.0
4323,650.0,355.0,245.0,253.0
4325,117.0,522.0,211.0,312.0
4327,507.0,361.0,241.0,299.0
4329,532.0,414.0,232.0,512.0
4329,45.0,244.0,330.0,619.0
4332,134.0,290.0,241.0,490.0
4332,506.0,280.0,278.0,541.0
4341,296.0,460.0,165.0,118.0
4354,161.0,334.0,238.0,491.0
4354,492.0,325.0,281.0,575.0
4355,696.0,401.0,191.0,171.0
4359,225.0,326.0,220.0,273.0
4365,205.0,535.0,229.0,238.0
4371,228.0,410.0,261.0,226.0
4371,636.0,410.0,239.0,251.0
4373,584.0,207.0,252.0,659.0
4373,197.0,192.0,260.0,665.0
4378,561.0,179.0,195.0,503.0
4378,77.0,116.0,293.0,568.0
4382,577.0,120.0,254.0,696.0
4382,122.0,125.0,302.0,654.0
4384,263.0,639.0,164.0,250.0
4391,612.0,412.0,136.0,195.0
